"";"ano_cod";"ano_desc";"regiao_cod";"regiao_desc";"cultura_cod";"cultura_desc";"cultura";"Área colhida";"Área destinada à colheita";"Área plantada";"Quantidade produzida";"Rendimento médio da produção";"Valor da produção"
"2700";1998;1998;1;"Norte";2747;"Urucum (semente)";"permanente";3231;3271;NA;2082;644;1776
"2701";1998;1998;1;"Norte";2748;"Uva";"permanente";NA;NA;NA;NA;NA;NA
"2702";1998;1998;1;"Norte";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"2703";1998;1998;1;"Norte";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"2704";1998;1998;1;"Norte";90001;"Palmito";"permanente";602;602;NA;581;965;699
"2705";1998;1998;1;"Norte";109179;"Girassol (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2706";1998;1998;1;"Norte";109180;"Triticale (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2707";1998;1998;2;"Nordeste";2688;"Abacaxi";"temporária";17122;NA;17563;348669;20363;82600
"2708";1998;1998;2;"Nordeste";2689;"Algodão herbáceo (em caroço)";"temporária";160138;NA;196632;57872;361;33514
"2709";1998;1998;2;"Nordeste";2690;"Alho";"temporária";716;NA;716;2445;3414;2635
"2710";1998;1998;2;"Nordeste";2691;"Amendoim (em casca)";"temporária";6085;NA;6121;5992;984;2054
"2711";1998;1998;2;"Nordeste";2692;"Arroz (em casca)";"temporária";687748;NA;711557;739249;1074;194815
"2712";1998;1998;2;"Nordeste";2693;"Aveia (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2713";1998;1998;2;"Nordeste";2694;"Batata-doce";"temporária";15388;NA;16034;126652;8230;28069
"2714";1998;1998;2;"Nordeste";2695;"Batata-inglesa";"temporária";2014;NA;2588;20174;10016;7797
"2715";1998;1998;2;"Nordeste";2696;"Cana-de-açúcar";"temporária";1203794;NA;1251348;63286467;52572;1548107
"2716";1998;1998;2;"Nordeste";2697;"Cebola";"temporária";8842;NA;8842;122124;13811;43996
"2717";1998;1998;2;"Nordeste";2698;"Centeio (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2718";1998;1998;2;"Nordeste";2699;"Cevada (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2719";1998;1998;2;"Nordeste";2700;"Ervilha (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2720";1998;1998;2;"Nordeste";2701;"Fava (em grão)";"temporária";14308;NA;22535;3506;245;2599
"2721";1998;1998;2;"Nordeste";2702;"Feijão (em grão)";"temporária";1300181;NA;1814829;420334;323;411085
"2722";1998;1998;2;"Nordeste";2703;"Fumo (em folha)";"temporária";45099;NA;45235;47003;1042;39925
"2723";1998;1998;2;"Nordeste";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2724";1998;1998;2;"Nordeste";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"2725";1998;1998;2;"Nordeste";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2726";1998;1998;2;"Nordeste";2707;"Mamona (baga)";"temporária";60267;NA;133359;13145;218;3471
"2727";1998;1998;2;"Nordeste";2708;"Mandioca";"temporária";690087;NA;742591;6340459;9187;679000
"2728";1998;1998;2;"Nordeste";2709;"Melancia";"temporária";25384;NA;26101;65271;2571;37701
"2729";1998;1998;2;"Nordeste";2710;"Melão";"temporária";11206;NA;11219;168911;15073;72922
"2730";1998;1998;2;"Nordeste";2711;"Milho (em grão)";"temporária";1515728;NA;2011719;1046826;690;177200
"2731";1998;1998;2;"Nordeste";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2732";1998;1998;2;"Nordeste";2713;"Soja (em grão)";"temporária";727199;NA;727243;1528306;2101;361307
"2733";1998;1998;2;"Nordeste";2714;"Sorgo (em grão)";"temporária";22500;NA;23190;5102;226;735
"2734";1998;1998;2;"Nordeste";2715;"Tomate";"temporária";16977;NA;17765;518192;30523;171229
"2735";1998;1998;2;"Nordeste";2716;"Trigo (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2736";1998;1998;2;"Nordeste";2717;"Abacate";"permanente";1408;1413;NA;37608;26710;3297
"2737";1998;1998;2;"Nordeste";2718;"Algodão arbóreo (em caroço)";"permanente";8335;9928;NA;975;116;533
"2738";1998;1998;2;"Nordeste";2719;"Azeitona";"permanente";NA;NA;NA;NA;NA;NA
"2739";1998;1998;2;"Nordeste";2720;"Banana (cacho)";"permanente";171950;179218;NA;163151;948;289126
"2740";1998;1998;2;"Nordeste";2721;"Borracha (látex coagulado)";"permanente";25355;26842;NA;15401;607;11774
"2741";1998;1998;2;"Nordeste";2722;"Cacau (em amêndoa)";"permanente";621025;621025;NA;234918;378;381772
"2742";1998;1998;2;"Nordeste";2723;"Café (em grão) Total";"permanente";121480;125560;NA;67889;558;99927
"2743";1998;1998;2;"Nordeste";2724;"Caqui";"permanente";15;15;NA;1020;68000;204
"2744";1998;1998;2;"Nordeste";2725;"Castanha de caju";"permanente";620179;628943;NA;52434;84;25340
"2745";1998;1998;2;"Nordeste";2726;"Chá-da-índia (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"2746";1998;1998;2;"Nordeste";2727;"Coco-da-baía";"permanente";214908;215114;NA;787611;3664;202719
"2747";1998;1998;2;"Nordeste";2728;"Dendê (cacho de coco)";"permanente";41346;41346;NA;172785;4179;14752
"2748";1998;1998;2;"Nordeste";2729;"Erva-mate (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"2749";1998;1998;2;"Nordeste";2730;"Figo";"permanente";8;8;NA;806;100750;98
"2750";1998;1998;2;"Nordeste";2731;"Goiaba";"permanente";3411;4264;NA;207383;60798;8128
"2751";1998;1998;2;"Nordeste";2732;"Guaraná (semente)";"permanente";3684;3684;NA;1828;496;7259
"2752";1998;1998;2;"Nordeste";2733;"Laranja";"permanente";114550;117865;NA;8577143;74876;205094
"2753";1998;1998;2;"Nordeste";2734;"Limão";"permanente";4210;4235;NA;436088;103583;11208
"2754";1998;1998;2;"Nordeste";2735;"Maçã";"permanente";NA;NA;NA;NA;NA;NA
"2755";1998;1998;2;"Nordeste";2736;"Mamão";"permanente";28996;29007;NA;993396;34259;139335
"2756";1998;1998;2;"Nordeste";2737;"Manga";"permanente";31746;32366;NA;957724;30168;69652
"2757";1998;1998;2;"Nordeste";2738;"Maracujá";"permanente";18036;18458;NA;1106186;61332;63801
"2758";1998;1998;2;"Nordeste";2739;"Marmelo";"permanente";7;9;NA;210;30000;74
"2759";1998;1998;2;"Nordeste";2740;"Noz (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"2760";1998;1998;2;"Nordeste";2741;"Pera";"permanente";NA;NA;NA;NA;NA;NA
"2761";1998;1998;2;"Nordeste";2742;"Pêssego";"permanente";NA;NA;NA;NA;NA;NA
"2762";1998;1998;2;"Nordeste";2743;"Pimenta-do-reino";"permanente";1047;1050;NA;2575;2459;6613
"2763";1998;1998;2;"Nordeste";2744;"Sisal ou agave (fibra)";"permanente";161277;170137;NA;115816;718;32364
"2764";1998;1998;2;"Nordeste";2745;"Tangerina";"permanente";2159;2181;NA;153464;71081;4061
"2765";1998;1998;2;"Nordeste";2746;"Tungue (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"2766";1998;1998;2;"Nordeste";2747;"Urucum (semente)";"permanente";3920;3952;NA;5541;1413;3391
"2767";1998;1998;2;"Nordeste";2748;"Uva";"permanente";5025;5272;NA;122396;24357;114146
"2768";1998;1998;2;"Nordeste";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"2769";1998;1998;2;"Nordeste";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"2770";1998;1998;2;"Nordeste";90001;"Palmito";"permanente";17;35;NA;45;2647;88
"2771";1998;1998;2;"Nordeste";109179;"Girassol (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2772";1998;1998;2;"Nordeste";109180;"Triticale (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2773";1998;1998;3;"Sudeste";2688;"Abacaxi";"temporária";18114;NA;18114;414566;22886;146571
"2774";1998;1998;3;"Sudeste";2689;"Algodão herbáceo (em caroço)";"temporária";204219;NA;204219;313325;1534;128324
"2775";1998;1998;3;"Sudeste";2690;"Alho";"temporária";2272;NA;2272;11908;5241;22106
"2776";1998;1998;3;"Sudeste";2691;"Amendoim (em casca)";"temporária";86722;NA;86722;173479;2000;59532
"2777";1998;1998;3;"Sudeste";2692;"Arroz (em casca)";"temporária";254772;NA;254772;498992;1958;132893
"2778";1998;1998;3;"Sudeste";2693;"Aveia (em grão)";"temporária";28;NA;28;89;3178;18
"2779";1998;1998;3;"Sudeste";2694;"Batata-doce";"temporária";6140;NA;6140;88328;14385;25134
"2780";1998;1998;3;"Sudeste";2695;"Batata-inglesa";"temporária";73730;NA;73730;1635545;22182;595856
"2781";1998;1998;3;"Sudeste";2696;"Cana-de-açúcar";"temporária";3059292;NA;3059432;226642135;74083;3454922
"2782";1998;1998;3;"Sudeste";2697;"Cebola";"temporária";11738;NA;11738;220454;18781;100465
"2783";1998;1998;3;"Sudeste";2698;"Centeio (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2784";1998;1998;3;"Sudeste";2699;"Cevada (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2785";1998;1998;3;"Sudeste";2700;"Ervilha (em grão)";"temporária";1273;NA;1273;2783;2186;1090
"2786";1998;1998;3;"Sudeste";2701;"Fava (em grão)";"temporária";2617;NA;2617;1040;397;498
"2787";1998;1998;3;"Sudeste";2702;"Feijão (em grão)";"temporária";685228;NA;686300;628962;917;578253
"2788";1998;1998;3;"Sudeste";2703;"Fumo (em folha)";"temporária";1752;NA;1752;1322;754;2965
"2789";1998;1998;3;"Sudeste";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2790";1998;1998;3;"Sudeste";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"2791";1998;1998;3;"Sudeste";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2792";1998;1998;3;"Sudeste";2707;"Mamona (baga)";"temporária";855;NA;855;998;1167;326
"2793";1998;1998;3;"Sudeste";2708;"Mandioca";"temporária";130817;NA;130867;1895331;14488;268169
"2794";1998;1998;3;"Sudeste";2709;"Melancia";"temporária";10898;NA;10900;36982;3393;37045
"2795";1998;1998;3;"Sudeste";2710;"Melão";"temporária";189;NA;189;2185;11560;1973
"2796";1998;1998;3;"Sudeste";2711;"Milho (em grão)";"temporária";2437153;NA;2437934;7528297;3088;1069397
"2797";1998;1998;3;"Sudeste";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2798";1998;1998;3;"Sudeste";2713;"Soja (em grão)";"temporária";1090487;NA;1090487;2305787;2114;492929
"2799";1998;1998;3;"Sudeste";2714;"Sorgo (em grão)";"temporária";82582;NA;82582;177716;2151;17797
"2800";1998;1998;3;"Sudeste";2715;"Tomate";"temporária";31269;NA;31269;1558694;49847;548864
"2801";1998;1998;3;"Sudeste";2716;"Trigo (em grão)";"temporária";12781;NA;12781;30381;2377;5356
"2802";1998;1998;3;"Sudeste";2717;"Abacate";"permanente";8378;8840;NA;221420;26428;35433
"2803";1998;1998;3;"Sudeste";2718;"Algodão arbóreo (em caroço)";"permanente";NA;NA;NA;NA;NA;NA
"2804";1998;1998;3;"Sudeste";2719;"Azeitona";"permanente";41;41;NA;61;1487;73
"2805";1998;1998;3;"Sudeste";2720;"Banana (cacho)";"permanente";141552;145027;NA;141559;1000;389226
"2806";1998;1998;3;"Sudeste";2721;"Borracha (látex coagulado)";"permanente";31420;32852;NA;63318;2015;44138
"2807";1998;1998;3;"Sudeste";2722;"Cacau (em amêndoa)";"permanente";20529;20959;NA;4614;224;7388
"2808";1998;1998;3;"Sudeste";2723;"Café (em grão) Total";"permanente";1669209;1671829;NA;2876052;1723;3259685
"2809";1998;1998;3;"Sudeste";2724;"Caqui";"permanente";3243;3243;NA;428818;132228;34150
"2810";1998;1998;3;"Sudeste";2725;"Castanha de caju";"permanente";20;20;NA;3;150;2
"2811";1998;1998;3;"Sudeste";2726;"Chá-da-índia (folha verde)";"permanente";3195;3195;NA;24567;7689;3250
"2812";1998;1998;3;"Sudeste";2727;"Coco-da-baía";"permanente";8632;8646;NA;94319;10926;38745
"2813";1998;1998;3;"Sudeste";2728;"Dendê (cacho de coco)";"permanente";NA;NA;NA;NA;NA;NA
"2814";1998;1998;3;"Sudeste";2729;"Erva-mate (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"2815";1998;1998;3;"Sudeste";2730;"Figo";"permanente";921;921;NA;194372;211044;8995
"2816";1998;1998;3;"Sudeste";2731;"Goiaba";"permanente";6374;6386;NA;1045948;164096;50418
"2817";1998;1998;3;"Sudeste";2732;"Guaraná (semente)";"permanente";NA;NA;NA;NA;NA;NA
"2818";1998;1998;3;"Sudeste";2733;"Laranja";"permanente";825087;825232;NA;88904603;107751;1121814
"2819";1998;1998;3;"Sudeste";2734;"Limão";"permanente";37006;37095;NA;6497753;175586;134028
"2820";1998;1998;3;"Sudeste";2735;"Maçã";"permanente";399;399;NA;45746;114651;7306
"2821";1998;1998;3;"Sudeste";2736;"Mamão";"permanente";6825;6931;NA;519842;76167;63811
"2822";1998;1998;3;"Sudeste";2737;"Manga";"permanente";31033;31191;NA;786984;25359;78689
"2823";1998;1998;3;"Sudeste";2738;"Maracujá";"permanente";8078;8125;NA;882229;109213;45841
"2824";1998;1998;3;"Sudeste";2739;"Marmelo";"permanente";104;105;NA;1667;16028;116
"2825";1998;1998;3;"Sudeste";2740;"Noz (fruto seco)";"permanente";42;42;NA;44;1047;107
"2826";1998;1998;3;"Sudeste";2741;"Pera";"permanente";582;582;NA;25618;44017;3575
"2827";1998;1998;3;"Sudeste";2742;"Pêssego";"permanente";2846;2846;NA;293112;102990;32195
"2828";1998;1998;3;"Sudeste";2743;"Pimenta-do-reino";"permanente";1283;1287;NA;2515;1960;11749
"2829";1998;1998;3;"Sudeste";2744;"Sisal ou agave (fibra)";"permanente";NA;NA;NA;NA;NA;NA
"2830";1998;1998;3;"Sudeste";2745;"Tangerina";"permanente";32277;32337;NA;3218794;99724;135839
"2831";1998;1998;3;"Sudeste";2746;"Tungue (fruto seco)";"permanente";NA;NA;NA;NA;NA;NA
"2832";1998;1998;3;"Sudeste";2747;"Urucum (semente)";"permanente";1606;1609;NA;1446;900;1146
"2833";1998;1998;3;"Sudeste";2748;"Uva";"permanente";12259;12259;NA;195888;15979;187968
"2834";1998;1998;3;"Sudeste";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"2835";1998;1998;3;"Sudeste";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"2836";1998;1998;3;"Sudeste";90001;"Palmito";"permanente";446;452;NA;1554;3484;1275
"2837";1998;1998;3;"Sudeste";109179;"Girassol (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2838";1998;1998;3;"Sudeste";109180;"Triticale (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2839";1998;1998;4;"Sul";2688;"Abacaxi";"temporária";610;NA;614;9318;15275;4953
"2840";1998;1998;4;"Sul";2689;"Algodão herbáceo (em caroço)";"temporária";112994;NA;113025;170359;1507;76094
"2841";1998;1998;4;"Sul";2690;"Alho";"temporária";6623;NA;6626;33929;5122;69047
"2842";1998;1998;4;"Sul";2691;"Amendoim (em casca)";"temporária";8377;NA;8382;12334;1472;7869
"2843";1998;1998;4;"Sul";2692;"Arroz (em casca)";"temporária";1029978;NA;1060258;4396826;4268;1424253
"2844";1998;1998;4;"Sul";2693;"Aveia (em grão)";"temporária";176559;NA;190209;196488;1112;32240
"2845";1998;1998;4;"Sul";2694;"Batata-doce";"temporária";20416;NA;20416;225193;11030;72464
"2846";1998;1998;4;"Sul";2695;"Batata-inglesa";"temporária";100040;NA;100950;1059645;10592;398085
"2847";1998;1998;4;"Sul";2696;"Cana-de-açúcar";"temporária";356399;NA;356608;28074824;78773;500477
"2848";1998;1998;4;"Sul";2697;"Cebola";"temporária";47129;NA;47480;495086;10504;114532
"2849";1998;1998;4;"Sul";2698;"Centeio (em grão)";"temporária";9707;NA;9922;7763;799;1173
"2850";1998;1998;4;"Sul";2699;"Cevada (em grão)";"temporária";156005;NA;157380;300389;1925;46100
"2851";1998;1998;4;"Sul";2700;"Ervilha (em grão)";"temporária";457;NA;457;1268;2774;1418
"2852";1998;1998;4;"Sul";2701;"Fava (em grão)";"temporária";82;NA;82;90;1097;38
"2853";1998;1998;4;"Sul";2702;"Feijão (em grão)";"temporária";957944;NA;1001060;772115;806;615886
"2854";1998;1998;4;"Sul";2703;"Fumo (em folha)";"temporária";306114;NA;310443;456599;1491;828634
"2855";1998;1998;4;"Sul";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2856";1998;1998;4;"Sul";2705;"Linho (semente)";"temporária";3601;NA;3601;3212;891;708
"2857";1998;1998;4;"Sul";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2858";1998;1998;4;"Sul";2707;"Mamona (baga)";"temporária";52;NA;52;19;365;8
"2859";1998;1998;4;"Sul";2708;"Mandioca";"temporária";283863;NA;288445;5108081;17994;630803
"2860";1998;1998;4;"Sul";2709;"Melancia";"temporária";21338;NA;21722;48318;2264;41551
"2861";1998;1998;4;"Sul";2710;"Melão";"temporária";2213;NA;2233;5819;2629;5609
"2862";1998;1998;4;"Sul";2711;"Milho (em grão)";"temporária";4467475;NA;4520369;14875394;3329;1871748
"2863";1998;1998;4;"Sul";2712;"Rami (fibra)";"temporária";818;NA;818;1615;1974;1066
"2864";1998;1998;4;"Sul";2713;"Soja (em grão)";"temporária";6248590;NA;6254759;14288344;2286;3107833
"2865";1998;1998;4;"Sul";2714;"Sorgo (em grão)";"temporária";27761;NA;28161;60494;2179;6577
"2866";1998;1998;4;"Sul";2715;"Tomate";"temporária";8048;NA;8056;327658;40712;128848
"2867";1998;1998;4;"Sul";2716;"Trigo (em grão)";"temporária";1356874;NA;1371785;2174404;1602;301489
"2868";1998;1998;4;"Sul";2717;"Abacate";"permanente";2510;2523;NA;50241;20016;7822
"2869";1998;1998;4;"Sul";2718;"Algodão arbóreo (em caroço)";"permanente";NA;NA;NA;NA;NA;NA
"2870";1998;1998;4;"Sul";2719;"Azeitona";"permanente";5;5;NA;1;200;1
"2871";1998;1998;4;"Sul";2720;"Banana (cacho)";"permanente";42069;42377;NA;52553;1249;83014
"2872";1998;1998;4;"Sul";2721;"Borracha (látex coagulado)";"permanente";230;230;NA;200;869;141
"2873";1998;1998;4;"Sul";2722;"Cacau (em amêndoa)";"permanente";NA;NA;NA;NA;NA;NA
"2874";1998;1998;4;"Sul";2723;"Café (em grão) Total";"permanente";128150;128150;NA;271331;2117;472090
"2875";1998;1998;4;"Sul";2724;"Caqui";"permanente";2265;2308;NA;174304;76955;14088
"2876";1998;1998;4;"Sul";2725;"Castanha de caju";"permanente";NA;NA;NA;NA;NA;NA
"2877";1998;1998;4;"Sul";2726;"Chá-da-índia (folha verde)";"permanente";69;69;NA;410;5942;376
"2878";1998;1998;4;"Sul";2727;"Coco-da-baía";"permanente";NA;NA;NA;NA;NA;NA
"2879";1998;1998;4;"Sul";2728;"Dendê (cacho de coco)";"permanente";NA;NA;NA;NA;NA;NA
"2880";1998;1998;4;"Sul";2729;"Erva-mate (folha verde)";"permanente";57049;70642;NA;418802;7341;70080
"2881";1998;1998;4;"Sul";2730;"Figo";"permanente";1340;1342;NA;110119;82178;6730
"2882";1998;1998;4;"Sul";2731;"Goiaba";"permanente";910;921;NA;83814;92103;5149
"2883";1998;1998;4;"Sul";2732;"Guaraná (semente)";"permanente";NA;NA;NA;NA;NA;NA
"2884";1998;1998;4;"Sul";2733;"Laranja";"permanente";50863;52567;NA;4533235;89126;142437
"2885";1998;1998;4;"Sul";2734;"Limão";"permanente";2654;2701;NA;277340;104498;8613
"2886";1998;1998;4;"Sul";2735;"Maçã";"permanente";25919;26152;NA;3911437;150910;326860
"2887";1998;1998;4;"Sul";2736;"Mamão";"permanente";515;519;NA;5787;11236;1869
"2888";1998;1998;4;"Sul";2737;"Manga";"permanente";556;564;NA;13300;23920;1305
"2889";1998;1998;4;"Sul";2738;"Maracujá";"permanente";1258;1258;NA;95704;76076;7373
"2890";1998;1998;4;"Sul";2739;"Marmelo";"permanente";63;63;NA;1977;31380;140
"2891";1998;1998;4;"Sul";2740;"Noz (fruto seco)";"permanente";1202;1202;NA;2255;1876;6120
"2892";1998;1998;4;"Sul";2741;"Pera";"permanente";1411;1417;NA;86010;60956;7945
"2893";1998;1998;4;"Sul";2742;"Pêssego";"permanente";18870;18904;NA;1106922;58660;72806
"2894";1998;1998;4;"Sul";2743;"Pimenta-do-reino";"permanente";NA;NA;NA;NA;NA;NA
"2895";1998;1998;4;"Sul";2744;"Sisal ou agave (fibra)";"permanente";NA;NA;NA;NA;NA;NA
"2896";1998;1998;4;"Sul";2745;"Tangerina";"permanente";20514;21432;NA;1716343;83666;87434
"2897";1998;1998;4;"Sul";2746;"Tungue (fruto seco)";"permanente";382;382;NA;535;1400;65
"2898";1998;1998;4;"Sul";2747;"Urucum (semente)";"permanente";803;803;NA;738;919;708
"2899";1998;1998;4;"Sul";2748;"Uva";"permanente";43178;43304;NA;454716;10531;195556
"2900";1998;1998;4;"Sul";31619;"Café (em grão) Arábica";"permanente";NA;NA;NA;NA;NA;NA
"2901";1998;1998;4;"Sul";31620;"Café (em grão) Canephora";"permanente";NA;NA;NA;NA;NA;NA
"2902";1998;1998;4;"Sul";90001;"Palmito";"permanente";33;33;NA;68;2060;263
"2903";1998;1998;4;"Sul";109179;"Girassol (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2904";1998;1998;4;"Sul";109180;"Triticale (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2905";1998;1998;5;"Centro-Oeste";2688;"Abacaxi";"temporária";3312;NA;3822;69785;21070;31268
"2906";1998;1998;5;"Centro-Oeste";2689;"Algodão herbáceo (em caroço)";"temporária";342295;NA;343140;624719;1825;318976
"2907";1998;1998;5;"Centro-Oeste";2690;"Alho";"temporária";1268;NA;1269;6935;5469;11135
"2908";1998;1998;5;"Centro-Oeste";2691;"Amendoim (em casca)";"temporária";721;NA;721;1162;1611;675
"2909";1998;1998;5;"Centro-Oeste";2692;"Arroz (em casca)";"temporária";552888;NA;558120;1187836;2148;263068
"2910";1998;1998;5;"Centro-Oeste";2693;"Aveia (em grão)";"temporária";12235;NA;12235;10674;872;1546
"2911";1998;1998;5;"Centro-Oeste";2694;"Batata-doce";"temporária";311;NA;311;3580;11511;954
"2912";1998;1998;5;"Centro-Oeste";2695;"Batata-inglesa";"temporária";2188;NA;2188;68817;31452;23437
"2913";1998;1998;5;"Centro-Oeste";2696;"Cana-de-açúcar";"temporária";351671;NA;367600;26455728;75228;484441
"2914";1998;1998;5;"Centro-Oeste";2697;"Cebola";"temporária";36;NA;42;568;15777;183
"2915";1998;1998;5;"Centro-Oeste";2698;"Centeio (em grão)";"temporária";200;NA;200;240;1200;26
"2916";1998;1998;5;"Centro-Oeste";2699;"Cevada (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2917";1998;1998;5;"Centro-Oeste";2700;"Ervilha (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2918";1998;1998;5;"Centro-Oeste";2701;"Fava (em grão)";"temporária";NA;NA;NA;NA;NA;NA
"2919";1998;1998;5;"Centro-Oeste";2702;"Feijão (em grão)";"temporária";177400;NA;182162;258922;1459;258845
"2920";1998;1998;5;"Centro-Oeste";2703;"Fumo (em folha)";"temporária";50;NA;50;23;460;17
"2921";1998;1998;5;"Centro-Oeste";2704;"Juta (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2922";1998;1998;5;"Centro-Oeste";2705;"Linho (semente)";"temporária";NA;NA;NA;NA;NA;NA
"2923";1998;1998;5;"Centro-Oeste";2706;"Malva (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2924";1998;1998;5;"Centro-Oeste";2707;"Mamona (baga)";"temporária";2035;NA;2035;2485;1221;736
"2925";1998;1998;5;"Centro-Oeste";2708;"Mandioca";"temporária";69652;NA;71347;1113429;15985;145291
"2926";1998;1998;5;"Centro-Oeste";2709;"Melancia";"temporária";8154;NA;8237;22259;2729;24864
"2927";1998;1998;5;"Centro-Oeste";2710;"Melão";"temporária";107;NA;107;482;4504;417
"2928";1998;1998;5;"Centro-Oeste";2711;"Milho (em grão)";"temporária";1585454;NA;1661114;5299336;3342;613434
"2929";1998;1998;5;"Centro-Oeste";2712;"Rami (fibra)";"temporária";NA;NA;NA;NA;NA;NA
"2930";1998;1998;5;"Centro-Oeste";2713;"Soja (em grão)";"temporária";5170696;NA;5179481;13042594;2522;2503874
"2931";1998;1998;5;"Centro-Oeste";2714;"Sorgo (em grão)";"temporária";198885;NA;215375;346218;1740;24704
"2932";1998;1998;5;"Centro-Oeste";2715;"Tomate";"temporária";6182;NA;6187;359190;58102;57857
"2933";1998;1998;5;"Centro-Oeste";2716;"Trigo (em grão)";"temporária";39197;NA;39223;65062;1659;9107
"2934";1998;1998;5;"Centro-Oeste";2717;"Abacate";"permanente";140;140;NA;4364;31171;785
"2935";1998;1998;5;"Centro-Oeste";2718;"Algodão arbóreo (em caroço)";"permanente";NA;NA;NA;NA;NA;NA
"2936";1998;1998;5;"Centro-Oeste";2719;"Azeitona";"permanente";NA;NA;NA;NA;NA;NA
"2937";1998;1998;5;"Centro-Oeste";2720;"Banana (cacho)";"permanente";47200;48809;NA;41351;876;94607
"2938";1998;1998;5;"Centro-Oeste";2721;"Borracha (látex coagulado)";"permanente";20603;21971;NA;26316;1277;19373
"2939";1998;1998;5;"Centro-Oeste";2722;"Cacau (em amêndoa)";"permanente";1515;1515;NA;754;497;933
"2940";1998;1998;5;"Centro-Oeste";2723;"Café (em grão) Total";"permanente";28329;28577;NA;36254;1279;34019
"2941";1998;1998;5;"Centro-Oeste";2724;"Caqui";"permanente";1;1;NA;84;84000;13
"2942";1998;1998;5;"Centro-Oeste";2725;"Castanha de caju";"permanente";NA;NA;NA;NA;NA;NA
"2943";1998;1998;5;"Centro-Oeste";2726;"Chá-da-índia (folha verde)";"permanente";NA;NA;NA;NA;NA;NA
"2944";1998;1998;5;"Centro-Oeste";2727;"Coco-da-baía";"permanente";788;803;NA;8644;10969;3778
"2945";1998;1998;5;"Centro-Oeste";2728;"Dendê (cacho de coco)";"permanente";NA;NA;NA;NA;NA;NA
"2946";1998;1998;5;"Centro-Oeste";2729;"Erva-mate (folha verde)";"permanente";380;1022;NA;5631;14818;459
"2947";1998;1998;5;"Centro-Oeste";2730;"Figo";"permanente";45;45;NA;8440;187555;241
"2948";1998;1998;5;"Centro-Oeste";2731;"Goiaba";"permanente";730;770;NA;85908;117682;10248
"2949";1998;1998;5;"Centro-Oeste";2732;"Guaraná (semente)";"permanente";580;580;NA;335;577;1071
"2950";1998;1998;5;"Centro-Oeste";2733;"Laranja";"permanente";8441;9008;NA;682927;80905;24034
"2951";1998;1998;5;"Centro-Oeste";2734;"Limão";"permanente";985;1010;NA;101726;103275;2759
"2952";1998;1998;5;"Centro-Oeste";2735;"Maçã";"permanente";NA;NA;NA;NA;NA;NA
"2953";1998;1998;5;"Centro-Oeste";2736;"Mamão";"permanente";369;372;NA;15885;43048;3725
"2954";1998;1998;5;"Centro-Oeste";2737;"Manga";"permanente";2011;2046;NA;48458;24096;5308
"2955";1998;1998;5;"Centro-Oeste";2738;"Maracujá";"permanente";1411;1433;NA;112314;79598;6337
